ID_TRX;Fecha;ID_Cliente;Monto
757;7/4/2023;55102014;52
1068;7/4/2023;59485019;43,6
1334;7/4/2023;2373817018;30
1412;7/4/2023;2252513019;52
2210;7/4/2023;2296160017;30,45
2345;7/4/2023;9635400016;38,4
2525;7/4/2023;3394045011;55
2787;7/4/2023;2170581023;17,51
3224;7/4/2023;1177140015;23,97
4578;7/4/2023;1011600010;60
5699;7/4/2023;2316429012;15
5854;7/4/2023;10253019;73,3
5885;7/4/2023;2014561017;56,33
6105;7/4/2023;2334862012;30
6360;7/4/2023;1261493015;65,02
6442;7/4/2023;1167373014;62,89
6453;7/4/2023;7266075014;60
6536;7/4/2023;3375240045;64
6841;7/4/2023;3174131023;39,1
7169;7/4/2023;3770998015;61,4
7215;7/4/2023;3922480045;54,9
8435;7/4/2023;1123307015;42,01
8554;7/4/2023;1287931014;58,46
8961;7/4/2023;2140094016;47
10281;7/4/2023;1310529035;60,1
10944;7/4/2023;58562016;36,8
10994;7/4/2023;63636029;52,26
11437;7/4/2023;1031975010;49,01
11721;7/4/2023;87430011;24,81
11940;7/4/2023;60809025;59
12013;7/4/2023;7099715018;57
12314;7/4/2023;7111913021;54,38
12508;7/4/2023;7263680014;20
12657;7/4/2023;7183019012;58,75
12877;7/4/2023;7195755025;59,37
13060;7/4/2023;2357695018;47
13114;7/4/2023;7197435048;50,4
13342;7/4/2023;1176059026;40
13435;7/4/2023;1167701018;35,86
13635;7/4/2023;7197015014;39,4
13985;7/4/2023;3711800015;47
14218;7/4/2023;3972137024;30
14288;7/4/2023;2014029015;57,5
14454;7/4/2023;1326512033;60
14762;7/4/2023;71935025;48
15852;7/4/2023;1395048034;61
16065;7/4/2023;9593780011;50
17110;7/4/2023;65424010;28,08
17335;7/4/2023;59797017;40
17621;7/4/2023;58842012;43,51
18905;7/4/2023;3919314017;40
20623;7/4/2023;3702879010;23
20658;7/4/2023;1009381037;50
22118;7/4/2023;2383413014;49,9
22388;7/4/2023;7195009019;47
22480;7/4/2023;1264299013;50,04
22575;7/4/2023;7212498013;70,4
22954;7/4/2023;3771229014;58
23377;7/4/2023;2242694010;43
24311;7/4/2023;1293228027;30
24319;7/4/2023;1001727013;22
24710;7/4/2023;1269714016;50
24881;7/4/2023;3813242041;57,1
25170;7/4/2023;1444324022;54,4
25405;7/4/2023;3531096018;54,23
26146;7/4/2023;2353083011;65
26751;7/4/2023;9568170057;55,5
28330;7/4/2023;62351018;59,02
28336;7/4/2023;3774768026;50
29006;7/4/2023;83790012;30
29288;7/4/2023;1284901010;48
29733;7/4/2023;2329680015;54,5
30430;7/4/2023;2216480016;18
31573;7/4/2023;7057376019;31,66
32733;7/4/2023;1334439021;40,01
33538;7/4/2023;2338577012;52
34072;7/4/2023;7197435048;114,75
34889;7/4/2023;3210418012;60,01
35701;7/4/2023;3396426052;56
36045;7/4/2023;2369877018;160,22
36777;7/4/2023;1287776013;79
37131;7/4/2023;85563011;67,4
37625;7/4/2023;7263120011;58,68
38346;7/4/2023;2332916018;49,01
39176;7/4/2023;2347141016;47
39177;7/4/2023;2062125012;56
39407;7/4/2023;7262439016;50
39446;7/4/2023;3851241038;36,3
39552;7/4/2023;7094061046;40
39872;7/4/2023;1210722011;58,5
40106;7/4/2023;1332478013;30
40387;7/4/2023;2372773014;45
40510;7/4/2023;1087033011;71,41
40720;7/4/2023;2319600015;40
41284;7/4/2023;2373434012;30
41928;7/4/2023;1359234018;70,61
203;8/4/2023;56651035;57,08
881;8/4/2023;1487780049;65,6
902;8/4/2023;2347141016;35,45
1209;8/4/2023;7207514048;30
1686;8/4/2023;1441888037;46,01
2411;8/4/2023;7167066039;53,29
2538;8/4/2023;7159628036;37,56
2735;8/4/2023;7124770012;74,05
3358;8/4/2023;1038688012;50
3458;8/4/2023;1256196011;40
4110;8/4/2023;1075942017;62,7
5614;8/4/2023;2168315012;50
5664;8/4/2023;7223750014;57,54
5824;8/4/2023;2102540014;64,9
5941;8/4/2023;7265228010;13
6220;8/4/2023;7164418027;10,57
7413;8/4/2023;3704576010;76
8211;8/4/2023;5928013;56,3
8300;8/4/2023;2315621023;40
8543;8/4/2023;7264517017;57
9023;8/4/2023;1149727014;51
9557;8/4/2023;1433925078;52
10142;8/4/2023;7194958026;72,7
10374;8/4/2023;2324422017;58
10964;8/4/2023;1002210035;56
11218;8/4/2023;3981946019;40
11246;8/4/2023;1169319015;61
11366;8/4/2023;2057826012;41
11485;8/4/2023;1037160013;54
11712;8/4/2023;3912504044;20
12075;8/4/2023;7115924032;50
12560;8/4/2023;3832625044;41
12578;8/4/2023;2185261017;44,4
13238;8/4/2023;1425630033;54,72
13823;8/4/2023;9540500025;39,53
13942;8/4/2023;7104602011;65,61
14768;8/4/2023;2249029012;46,98
15678;8/4/2023;3631489014;65
16240;8/4/2023;1288334012;68,14
16513;8/4/2023;7211276022;50
16699;8/4/2023;2211898014;36,49
16754;8/4/2023;2366290017;70,5
16778;8/4/2023;9566620038;40
17070;8/4/2023;3547395024;58,9
17321;8/4/2023;83328011;46,26
17330;8/4/2023;2306029012;50
18549;8/4/2023;1320509035;55
18555;8/4/2023;25720010;61
18726;8/4/2023;7059392022;16
21343;8/4/2023;1320411018;56
22031;8/4/2023;1263567016;29,2
22321;8/4/2023;1072860014;46
22441;8/4/2023;2395846011;42,48
22859;8/4/2023;69190013;51,9
24028;8/4/2023;3952730046;40
24077;8/4/2023;7265611017;40
25044;8/4/2023;3558196014;40
25157;8/4/2023;2338744018;25
25179;8/4/2023;3962233023;62
25465;8/4/2023;1262490010;20
25566;8/4/2023;2381666027;41,01
25699;8/4/2023;9603320014;46,5
25733;8/4/2023;68726023;68,39
26940;8/4/2023;7263680014;50
29160;8/4/2023;7059392022;70,2
29232;8/4/2023;2323813018;53
29629;8/4/2023;2209145014;44
29803;8/4/2023;1185164033;41
29932;8/4/2023;1233409016;22,52
30118;8/4/2023;3527312015;20
30184;8/4/2023;14807018;56,2
30320;8/4/2023;1421483015;46,36
30532;8/4/2023;7002463029;37,27
31420;8/4/2023;55815011;60,9
31745;8/4/2023;1339270025;14,1
32210;8/4/2023;1275966014;42,04
32422;8/4/2023;3409258013;52
32820;8/4/2023;3639852015;49,03
33038;8/4/2023;1361313032;53,84
33194;8/4/2023;7264038014;64,94
33250;8/4/2023;7231989018;60
33284;8/4/2023;1311553018;59,9
33573;8/4/2023;2242212011;63,65
33851;8/4/2023;2368329011;60
34418;8/4/2023;3555478050;64
34560;8/4/2023;45196019;50
34592;8/4/2023;1210951014;59,73
35961;8/4/2023;21616014;41,73
37183;8/4/2023;1166405015;60
37220;8/4/2023;7070061093;53
38180;8/4/2023;7224419023;31
38760;8/4/2023;3899799013;57,94
39442;8/4/2023;3775130010;40,16
39873;8/4/2023;1156857019;48
40176;8/4/2023;7204176015;50
40845;8/4/2023;2353378015;50
40968;8/4/2023;2395102019;71
41732;8/4/2023;9612540016;40
42287;8/4/2023;1181583010;81
42783;8/4/2023;7173337028;55,3
42912;8/4/2023;1192698013;72
591;9/4/2023;7265034012;57
812;9/4/2023;1100602016;72
865;9/4/2023;7068576011;81
1855;9/4/2023;1042422020;51,2
3487;9/4/2023;74147016;55,55
3843;9/4/2023;1069356018;68,85
3944;9/4/2023;1060476013;44
4076;9/4/2023;9570760028;50
5153;9/4/2023;1176658017;61,01
5536;9/4/2023;3616583013;59,22
5773;9/4/2023;7159628036;26
6699;9/4/2023;1178071011;50
6932;9/4/2023;12225023;40,65
7015;9/4/2023;1265101010;51,5
7339;9/4/2023;1060500012;66,58
7770;9/4/2023;1265407021;50
8577;9/4/2023;2356505010;70
8649;9/4/2023;58063015;44
9105;9/4/2023;1136114010;50,63
9332;9/4/2023;7264754016;78,6
9377;9/4/2023;2216218010;76,36
9381;9/4/2023;1699137038;60
9686;9/4/2023;2140094016;47
9757;9/4/2023;9530480022;61,83
9911;9/4/2023;7145607029;59,64
10103;9/4/2023;2369877018;50
10634;9/4/2023;7194958026;46,85
11357;9/4/2023;2334862012;30
11446;9/4/2023;1285978033;47
12533;9/4/2023;2310501014;57,3
12969;9/4/2023;7177039018;83,17
13423;9/4/2023;2243530015;61,6
13574;9/4/2023;68823010;53,2
14065;9/4/2023;2250063017;56,34
14494;9/4/2023;2207361019;30
14512;9/4/2023;7203523019;50
14931;9/4/2023;7215492021;58,51
15298;9/4/2023;2226286015;42,01
15700;9/4/2023;2317254013;59,01
16623;9/4/2023;7063921022;50,28
17676;9/4/2023;2216480016;18
18101;9/4/2023;1170316018;64
19085;9/4/2023;2394390011;26,55
20277;9/4/2023;2261294015;48
20884;9/4/2023;1123244010;20
21302;9/4/2023;7057376019;6,66
21399;9/4/2023;1147753012;57
21807;9/4/2023;2007529021;79,16
22273;9/4/2023;10143012;83,5
22942;9/4/2023;7206442019;47,45
23034;9/4/2023;42542017;46,26
23922;9/4/2023;3483915017;64,53
27003;9/4/2023;1384933014;58,68
27164;9/4/2023;70613011;46,4
27677;9/4/2023;7203896019;54,15
28257;9/4/2023;7092025019;58,5
28518;9/4/2023;2337588028;53,71
28656;9/4/2023;3517711010;61,5
28690;9/4/2023;7202995028;52,74
28777;9/4/2023;2242339012;14,74
28917;9/4/2023;9517610021;42
29136;9/4/2023;7264501011;30
32313;9/4/2023;2326992017;49
34905;9/4/2023;42542017;30,2
35801;9/4/2023;9609180016;41
36838;9/4/2023;7155550010;49,7
37235;9/4/2023;7215293031;35,8
37715;9/4/2023;2379625019;61,4
38039;9/4/2023;3757442037;25
38550;9/4/2023;3673206011;41
39839;9/4/2023;2369877018;60
40014;9/4/2023;71476038;48,49
40177;9/4/2023;3775768017;40
41517;9/4/2023;3525801027;40
41723;9/4/2023;2252322015;47
42306;9/4/2023;1267902045;38
42401;9/4/2023;2387324019;20
42414;9/4/2023;45196019;40
150;10/4/2023;7084362057;43,05
247;10/4/2023;2162322014;50
1809;10/4/2023;2151475013;40
2357;10/4/2023;2106378015;53,4
2498;10/4/2023;7121982016;30
2552;10/4/2023;2243356015;20
3466;10/4/2023;39970015;15
3758;10/4/2023;1311076069;100
4044;10/4/2023;7017151015;50
4192;10/4/2023;1170316018;27,5
4533;10/4/2023;1070788037;40
5105;10/4/2023;9591400026;33,5
5564;10/4/2023;2282040017;46
5780;10/4/2023;1292991011;41,6
6224;10/4/2023;2252513019;56,01
6807;10/4/2023;3426486019;30
7446;10/4/2023;88966013;65
8558;10/4/2023;1152040016;44,07
9544;10/4/2023;9635230017;29,4
10489;10/4/2023;7266617013;50,1
10767;10/4/2023;1261801019;43
11590;10/4/2023;71893018;30
11610;10/4/2023;2393297019;33,33
11881;10/4/2023;3771410010;34,48
12258;10/4/2023;1325873048;51
12381;10/4/2023;3945728016;67,38
13170;10/4/2023;1357269016;47
13219;10/4/2023;3798650028;62,01
13795;10/4/2023;1268630015;41
14235;10/4/2023;2395579018;20
16394;10/4/2023;7261893015;62
16395;10/4/2023;2227190018;12,1
16440;10/4/2023;7197435048;88,19
16786;10/4/2023;1230797017;50
16870;10/4/2023;3378174019;55,5
17391;10/4/2023;1208098018;35,78
17411;10/4/2023;89384018;50
17519;10/4/2023;1432951026;56
17593;10/4/2023;1178563017;56,71
18089;10/4/2023;7261584010;59,5
18204;10/4/2023;2281001010;30
18783;10/4/2023;3945448011;11,7
18790;10/4/2023;9616620020;50,79
19894;10/4/2023;7219652034;33,52
21690;10/4/2023;2387322013;50
22046;10/4/2023;7135524010;54
23088;10/4/2023;1090272010;20
23462;10/4/2023;3596314025;30,5
23634;10/4/2023;9635400016;34,6
23849;10/4/2023;1266170014;39,68
23871;10/4/2023;1067664025;51,8
24185;10/4/2023;7055159011;79,93
24854;10/4/2023;3385608017;30
25925;10/4/2023;2117084016;51,4
25933;10/4/2023;1226336020;50
26466;10/4/2023;2156845020;60
26932;10/4/2023;7193943011;50
27595;10/4/2023;1288819012;44,8
28716;10/4/2023;7526021;69,06
28999;10/4/2023;2331059018;45
29203;10/4/2023;2249481015;59,7
29351;10/4/2023;3733445013;52
30431;10/4/2023;1396205021;90
30708;10/4/2023;1174880019;46,49
31058;10/4/2023;7010318017;40
32003;10/4/2023;2101410029;20
32813;10/4/2023;1224163010;63,01
33328;10/4/2023;2333935017;98
33415;10/4/2023;1204684019;56
33589;10/4/2023;1291369011;45,36
33648;10/4/2023;12428023;50,74
34079;10/4/2023;1408026019;50
34396;10/4/2023;1398546018;58,86
34621;10/4/2023;16791012;32
34901;10/4/2023;7266179014;30
34965;10/4/2023;3643026010;52,58
35969;10/4/2023;1131758019;50,02
36187;10/4/2023;3887094013;49,65
36287;10/4/2023;2227190018;49,38
36599;10/4/2023;1182138012;68,15
37001;10/4/2023;3888036013;48
37007;10/4/2023;2335359018;55,84
37105;10/4/2023;1053607012;33,17
37655;10/4/2023;9538520027;82,35
38275;10/4/2023;3542076017;69,73
38589;10/4/2023;7098554020;30
39654;10/4/2023;3979704016;45,1
39809;10/4/2023;3945448011;35
40297;10/4/2023;9530640062;49,69
41228;10/4/2023;3217032014;55,01
41477;10/4/2023;7085650047;38
42488;10/4/2023;1210146011;45
42515;10/4/2023;1306902022;45,83
42553;10/4/2023;3846363012;54
42775;10/4/2023;1067156048;10
42952;10/4/2023;3775768017;55,5
145;11/4/2023;1009314038;29,71
407;11/4/2023;7203362012;52,95
938;11/4/2023;2301419010;69,1
1120;11/4/2023;1508255021;64
1659;11/4/2023;7040731015;42,4
2384;11/4/2023;3217160021;50
2751;11/4/2023;1103403016;45,1
2808;11/4/2023;2404026019;58
3032;11/4/2023;1126593017;51,4
3647;11/4/2023;14807018;56
4923;11/4/2023;2399365018;55,03
4940;11/4/2023;2338891017;87,91
5938;11/4/2023;1287776013;88,4
6016;11/4/2023;7055159011;20
7866;11/4/2023;1082061025;60,57
7917;11/4/2023;2194211011;51
8578;11/4/2023;7124770012;66,17
9491;11/4/2023;1393210016;42,04
10101;11/4/2023;1139985010;65
10737;11/4/2023;3220145027;21,78
11478;11/4/2023;3798417055;105
11731;11/4/2023;1415340023;55,02
12414;11/4/2023;2011398017;70
13943;11/4/2023;2123125019;54,55
14974;11/4/2023;2224627012;37
16622;11/4/2023;1123039014;41
18382;11/4/2023;2324194012;56
18910;11/4/2023;9507730094;46,11
20151;11/4/2023;1436762015;36
20473;11/4/2023;2130691011;53
20944;11/4/2023;88941016;25
22401;11/4/2023;2122002011;32,5
22623;11/4/2023;3840380038;39
22969;11/4/2023;89549016;28,5
23099;11/4/2023;2396492013;20
23424;11/4/2023;1009381037;50,05
23839;11/4/2023;2407664014;40
26673;11/4/2023;1263567016;71,52
28253;11/4/2023;1461838029;49
28449;11/4/2023;1544232018;64,9
29256;11/4/2023;2017477013;65
29339;11/4/2023;2358638017;40
29519;11/4/2023;1342366026;53,4
31266;11/4/2023;9578720024;53,69
31552;11/4/2023;7201701013;30
32418;11/4/2023;2329680015;54
32566;11/4/2023;2281001010;40,96
32741;11/4/2023;7265730015;57,19
33175;11/4/2023;1280304013;50
34530;11/4/2023;3690829019;77,32
34578;11/4/2023;1044266019;60
35154;11/4/2023;7050767016;47
35167;11/4/2023;1395063041;52
36002;11/4/2023;1144221013;55,7
36213;11/4/2023;1184960017;39,03
36406;11/4/2023;3181585021;54
36473;11/4/2023;7020045022;67,59
36502;11/4/2023;1251716011;30
36594;11/4/2023;1006809014;25
36844;11/4/2023;3704576010;40
36969;11/4/2023;1176877023;43
37795;11/4/2023;3206938023;35,6
38388;11/4/2023;3484495035;27
39096;11/4/2023;1043463013;61
39463;11/4/2023;1048500025;56
39928;11/4/2023;1204947010;43
40810;11/4/2023;1299855021;38
43066;11/4/2023;2101176018;71,68
43151;11/4/2023;2186495010;48
43292;11/4/2023;2131560017;50
482;12/4/2023;1015804014;50
3289;12/4/2023;9621070013;40
3742;12/4/2023;1430286029;43
3941;12/4/2023;12035026;46
4370;12/4/2023;2352915015;55
4508;12/4/2023;7266192017;74
4880;12/4/2023;2207361019;30,34
6338;12/4/2023;2090584016;40,66
6718;12/4/2023;3675861037;59,47
8035;12/4/2023;7263841012;59
8270;12/4/2023;3874720026;39,06
10394;12/4/2023;1141062014;44
11227;12/4/2023;1414344042;50
12498;12/4/2023;2135639015;14,98
13838;12/4/2023;2323131015;51
15500;12/4/2023;3668181013;45,03
16738;12/4/2023;20121016;40
17425;12/4/2023;1260966029;30
17574;12/4/2023;1011470016;30
18768;12/4/2023;1389663020;59,31
19485;12/4/2023;72134016;37,58
19899;12/4/2023;7263120011;39
20776;12/4/2023;7265885017;30
21600;12/4/2023;7163062024;25
21670;12/4/2023;1269714016;35,4
21710;12/4/2023;1199047016;58,07
22661;12/4/2023;2400776013;64,6
23499;12/4/2023;60865019;56,19
24511;12/4/2023;2340772015;40,78
25516;12/4/2023;1123193019;36
25621;12/4/2023;2282040017;36,88
26204;12/4/2023;2087623017;30
26611;12/4/2023;3547352017;58,59
27950;12/4/2023;73192013;64
28275;12/4/2023;1067156048;35
29124;12/4/2023;2031530011;20
29175;12/4/2023;1266170014;13,11
29445;12/4/2023;7261490010;67
29644;12/4/2023;1178071011;20
29748;12/4/2023;4138665015;30
29998;12/4/2023;3757442037;35
30581;12/4/2023;7159628036;20,01
30721;12/4/2023;27600020;42,9
30968;12/4/2023;2395102019;71,95
31210;12/4/2023;9606980020;51
31468;12/4/2023;9589470015;64
31763;12/4/2023;3341621047;50
32325;12/4/2023;2205781010;50
33088;12/4/2023;3386383016;50
33511;12/4/2023;1306902022;71,14
34084;12/4/2023;2273718019;20
34371;12/4/2023;3182420061;40
35513;12/4/2023;1282296017;51
35940;12/4/2023;7266075014;50,6
36699;12/4/2023;2186615013;49
36913;12/4/2023;2332826019;63,16
38333;12/4/2023;7263607017;51
38695;12/4/2023;2353839016;55
39905;12/4/2023;2202975011;35,7
40091;12/4/2023;1192806048;51,34
40144;12/4/2023;2156264016;50
40801;12/4/2023;67331015;52,69
42223;12/4/2023;7265131016;54
43067;12/4/2023;7109371034;50,01
43300;12/4/2023;7229060012;38,5
517;13/4/2023;69952016;50,3
1387;13/4/2023;71627010;44
2639;13/4/2023;1060379052;56,6
3124;13/4/2023;1231713013;58,2
3893;13/4/2023;1255418028;40
4243;13/4/2023;3431289010;61,6
4486;13/4/2023;2335214015;66
4795;13/4/2023;2316429012;20
5252;13/4/2023;7183170021;63,18
5257;13/4/2023;2360576015;50
5816;13/4/2023;3201566019;52
6253;13/4/2023;1117745014;48,5
6558;13/4/2023;1021117011;56
6998;13/4/2023;1055503011;82,6
7131;13/4/2023;10253019;15,2
7462;13/4/2023;1163432012;40
7613;13/4/2023;1167954013;56
7961;13/4/2023;3661999031;55,5
8390;13/4/2023;1456394038;64,44
8746;13/4/2023;3671255010;59
9073;13/4/2023;2323813018;46
9124;13/4/2023;2407664014;49,03
9501;13/4/2023;2324192016;51,76
9731;13/4/2023;13902042;40
10375;13/4/2023;2368329011;38
10582;13/4/2023;1370534016;44,15
11735;13/4/2023;2020512012;40
13269;13/4/2023;2307523013;49
13444;13/4/2023;7159628036;33,02
13560;13/4/2023;7237435016;59
14306;13/4/2023;2402232015;50,95
14690;13/4/2023;3192569014;56
14937;13/4/2023;2036308017;50,85
15517;13/4/2023;2191072010;59,92
15776;13/4/2023;3532371014;51
17098;13/4/2023;1132095015;53
17536;13/4/2023;3972137024;73,8
17971;13/4/2023;3495175030;68,8
18247;13/4/2023;24194035;62,15
18680;13/4/2023;66052018;38,8
19750;13/4/2023;1240828010;20
20146;13/4/2023;9621070021;50
21412;13/4/2023;1496487016;30,5
22663;13/4/2023;2389214010;56,86
23907;13/4/2023;1487780049;69,24
25237;13/4/2023;2353236015;48,57
25483;13/4/2023;1286115015;30
26110;13/4/2023;3832507010;32,4
27015;13/4/2023;66187012;50
27492;13/4/2023;78929039;52,7
27890;13/4/2023;3379332012;56,55
28078;13/4/2023;7265034012;52
28111;13/4/2023;7014020015;54
28986;13/4/2023;1073184018;45,47
29227;13/4/2023;1182627014;44,35
31192;13/4/2023;2318234014;55,01
32100;13/4/2023;1782896037;30
32105;13/4/2023;3596314025;51
32376;13/4/2023;7047134015;61
32625;13/4/2023;1178071011;40
33046;13/4/2023;53262018;62,8
33601;13/4/2023;9590710037;52,01
34735;13/4/2023;1049674027;59,5
35612;13/4/2023;3771410010;47,75
35723;13/4/2023;3704576010;78
35909;13/4/2023;1318890025;66,4
36266;13/4/2023;2197316015;50
36322;13/4/2023;1085087019;29
36551;13/4/2023;2395846011;40,6
37372;13/4/2023;2084040017;64,86
37538;13/4/2023;1250053010;76,8
37819;13/4/2023;2123676011;40
38189;13/4/2023;1060753015;9,19
38882;13/4/2023;51211017;40
39057;13/4/2023;2356812010;51
40266;13/4/2023;3187893031;46
40497;13/4/2023;3382583015;43
42013;13/4/2023;3432436016;45,13
42087;13/4/2023;1229775016;46,16
42738;13/4/2023;1751168012;36,39
42978;13/4/2023;7222550027;40
44;14/4/2023;1387271024;64,5
317;14/4/2023;7145499013;46
4099;14/4/2023;67229029;43,56
4244;14/4/2023;3730409038;63,34
4822;14/4/2023;7208663034;50
4871;14/4/2023;1042193019;40
5507;14/4/2023;7186583022;60,95
5957;14/4/2023;7213835015;55,5
6012;14/4/2023;7193740011;20
6021;14/4/2023;2020504019;51
7035;14/4/2023;58562016;49,99
7304;14/4/2023;1396205021;90,18
7678;14/4/2023;2190404016;40
7962;14/4/2023;1223478013;59
8007;14/4/2023;2174680011;59,05
8046;14/4/2023;2315621023;56,57
8221;14/4/2023;1267902045;55,1
8884;14/4/2023;14807018;55,01
9026;14/4/2023;1325857017;46
10297;14/4/2023;2369877018;161,19
10631;14/4/2023;73917013;51,07
11577;14/4/2023;2353083011;56
14609;14/4/2023;7203523019;50
15025;14/4/2023;1379388018;57
15418;14/4/2023;2000148019;148,2
16434;14/4/2023;1100107016;38,2
16565;14/4/2023;1395376021;20
16995;14/4/2023;3525516013;46,39
17204;14/4/2023;2008649018;49
18740;14/4/2023;1332109014;53,6
19274;14/4/2023;19240025;60
20251;14/4/2023;3555478035;53,6
20960;14/4/2023;7260890012;50,89
21788;14/4/2023;1005120017;40
22826;14/4/2023;7222012036;51
23132;14/4/2023;1327835029;15
23538;14/4/2023;85430013;56,74
23955;14/4/2023;3258242076;52
24996;14/4/2023;3591217025;43
25030;14/4/2023;2216480016;20
25537;14/4/2023;2270223013;62
26165;14/4/2023;34490027;20
26318;14/4/2023;1170843011;49,6
27633;14/4/2023;3515809022;48,3
28961;14/4/2023;3702879010;25
29121;14/4/2023;83542025;58,8
30208;14/4/2023;1415783024;57,7
30901;14/4/2023;7264325015;73
31121;14/4/2023;7145607029;61,66
33353;14/4/2023;3787986011;40,12
34394;14/4/2023;3560852034;58
34632;14/4/2023;2074909015;43,24
36575;14/4/2023;68726023;72,75
37392;14/4/2023;3431289010;66
40054;14/4/2023;9542110039;43,6
40064;14/4/2023;7152723016;58
40308;14/4/2023;41061019;65
40501;14/4/2023;2396082012;45
40613;14/4/2023;3794952030;63,01
41854;14/4/2023;7057376019;26,66
42487;14/4/2023;1114129016;15,73
43349;14/4/2023;40596015;62,5
1434;15/4/2023;49058033;48
1581;15/4/2023;1158128013;51
1792;15/4/2023;2315972012;51
2388;15/4/2023;10895033;40
2616;15/4/2023;71476038;57,65
2865;15/4/2023;2363235015;64,16
3029;15/4/2023;1449573045;40
3540;15/4/2023;2249029012;51
4425;15/4/2023;2212642015;20
4434;15/4/2023;2227190018;53
4883;15/4/2023;9512270052;80
5310;15/4/2023;1467884035;49,19
5744;15/4/2023;7068576011;52,8
6285;15/4/2023;1357714029;40,1
6602;15/4/2023;87430011;35
7329;15/4/2023;7207514048;46,42
8759;15/4/2023;1354548016;51
8954;15/4/2023;7173323028;45,8
10071;15/4/2023;7170425032;20
10087;15/4/2023;2373667017;45
10423;15/4/2023;2338577012;56
10440;15/4/2023;2168573016;44,55
10736;15/4/2023;1175423017;37,2
12161;15/4/2023;1699137038;60
12378;15/4/2023;2250063017;49,5
12752;15/4/2023;7189344018;42,5
13092;15/4/2023;1156857019;70
13230;15/4/2023;2364872014;45,75
13661;15/4/2023;2395579018;20
14079;15/4/2023;7012132010;46
14883;15/4/2023;1084196019;41,01
15157;15/4/2023;1060753015;32,3
15715;15/4/2023;1338923020;53
16112;15/4/2023;1441239025;44,5
18460;15/4/2023;3711800015;40
18916;15/4/2023;1103574014;53,01
19314;15/4/2023;59797017;40
19333;15/4/2023;2387324019;20
20600;15/4/2023;7170425032;30
20655;15/4/2023;7053779034;57,5
20995;15/4/2023;2129693010;46
21644;15/4/2023;9540500025;49,01
22175;15/4/2023;3394045011;38
23990;15/4/2023;9619490017;46
24013;15/4/2023;3851288013;47
24187;15/4/2023;1408229027;65
24348;15/4/2023;2196804011;45,81
25305;15/4/2023;1398523025;47,86
26163;15/4/2023;2330793013;48,01
26474;15/4/2023;35998010;15
27126;15/4/2023;2326992017;53,11
27175;15/4/2023;1332109014;43
27335;15/4/2023;54233018;54
27570;15/4/2023;1109145017;52,08
28856;15/4/2023;3869295018;56,89
29259;15/4/2023;7011022014;28
30622;15/4/2023;2395846011;73
30914;15/4/2023;7047134015;49
32037;15/4/2023;1030073015;31,14
32276;15/4/2023;7244739012;69,01
33248;15/4/2023;7159628036;37,45
33718;15/4/2023;7002216021;45,73
34166;15/4/2023;2206654018;60
34268;15/4/2023;56651035;56
34661;15/4/2023;2334355017;60,4
34687;15/4/2023;2048793016;57,83
34792;15/4/2023;2211898014;67,39
34846;15/4/2023;2190404016;60
35040;15/4/2023;1334439021;44
35235;15/4/2023;3435851039;66,5
35598;15/4/2023;7265020011;50
36079;15/4/2023;3646568018;59
36414;15/4/2023;9635400016;36
37219;15/4/2023;2330321013;50
37252;15/4/2023;63443012;52,6
37325;15/4/2023;1247953017;30
37896;15/4/2023;1313542027;45,02
38609;15/4/2023;52427026;61,01
38893;15/4/2023;2362076014;50
38898;15/4/2023;3981946019;46,5
39301;15/4/2023;2319600015;30
40522;15/4/2023;7164418027;10,01
40671;15/4/2023;3781008028;270
40766;15/4/2023;67648012;50
41039;15/4/2023;3749060012;51,79
42099;15/4/2023;10859013;37,49
42405;15/4/2023;48712028;64,12
136;16/4/2023;1261801019;40
178;16/4/2023;1395376021;20
784;16/4/2023;76051042;50
1171;16/4/2023;7151879017;55,6
2244;16/4/2023;1224163010;61,61
2446;16/4/2023;7183237010;32,3
2505;16/4/2023;1234547012;50,1
2841;16/4/2023;7195140012;44,2
3333;16/4/2023;2226625014;64,5
3810;16/4/2023;2323813018;38
3882;16/4/2023;1407025046;73,48
4176;16/4/2023;1339270025;37,99
4897;16/4/2023;7266859011;61,02
6436;16/4/2023;2184420010;20
7138;16/4/2023;2329829018;50
7380;16/4/2023;2252513019;53
8676;16/4/2023;7172408010;30
9321;16/4/2023;1357269016;38,01
9635;16/4/2023;2362076014;47
9657;16/4/2023;1011600010;50
10425;16/4/2023;1114129016;40
10496;16/4/2023;1178071011;50
10693;16/4/2023;1398546018;54,31
10898;16/4/2023;7092025019;57,54
10967;16/4/2023;1161259011;40
11297;16/4/2023;2242339012;53,32
11788;16/4/2023;2261294015;54
11859;16/4/2023;3888036013;50
12379;16/4/2023;7124770012;68,87
12389;16/4/2023;9620130024;42,22
12489;16/4/2023;2277026;55
12810;16/4/2023;9605100018;34,51
14194;16/4/2023;1376133029;55
14345;16/4/2023;1089158014;62
15451;16/4/2023;9625320018;54
15685;16/4/2023;7212484013;40
15886;16/4/2023;2397537014;40
16241;16/4/2023;2013871011;40
16361;16/4/2023;3385608017;30
16494;16/4/2023;7070061093;59,5
17082;16/4/2023;1318890025;92,58
18327;16/4/2023;1487055012;48,54
19439;16/4/2023;3924785037;63,61
20620;16/4/2023;1310529035;56
20978;16/4/2023;1235516016;38
21855;16/4/2023;2111715011;61,5
21899;16/4/2023;2335980011;62
